name,link,price_usd,mark_price_usd,star_rating,colour,seller_name,review_count,sku_id,hero_image
"3 Pair Forefoot Insert Cushion Pads For Women Shoes Anti Slip Silicone Foot Pain Relief Pads For High Heels Sandals Gel Shoe Insoles ,A: Transparent, B: Black, C: Apricot",https://us.shein.com/3-Pair-Forefoot-Insert-Cushion-Pads-For-Women-Shoes-Anti-Slip-Silicone-Foot-Pain-Relief-Pads-For-High-Heels-Sandals-Gel-Shoe-Insoles-A-Transparent-B-Black-C-Apricot-p-22708957.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,3.6,4.8,0.0,N/A,N/A,500+, sx2309044152322737,//img.ltwebstatic.com/images3_spmp/2023/09/04/b3/1693836373b01920b8aeaad3f054a829861b9bc6f9_thumbnail_900x.webp
Rhinestone Decor Faux Suede Thong Sandals,https://us.shein.com/Rhinestone-Decor-Faux-Suede-Thong-Sandals-p-12368267.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,10.8,13.6,0.0,Black,N/A,1000+, sx2212050372825725,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Fashionable Black High-Heel Sandals For Women, Perfect For Spring/Summer Parties, Peep Toe, Thin Heel, Non-Slip Sole, Designed With Buckled Straps",https://us.shein.com/Fashionable-Black-High-Heel-Sandals-For-Women-Perfect-For-Spring-Summer-Parties-Peep-Toe-Thin-Heel-Non-Slip-Sole-Designed-With-Buckled-Straps-p-33945004.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,20.6,25.9,0.0,Black,N/A,100+, sx2303026892830365,//img.ltwebstatic.com/images3_pi/2024/04/22/f0/1713771013de643a2184ad5bc866919df09da6cf59_thumbnail_900x.webp
"Women Minimalist Chunky Heeled Mule Sandals, Fashion Summer Heeled Sandals",https://us.shein.com/Women-Minimalist-Chunky-Heeled-Mule-Sandals-Fashion-Summer-Heeled-Sandals-p-11106796.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.6,24.7,0.0,Brown,N/A,1000+, sx2205165860284459,//img.ltwebstatic.com/images3_pi/2022/06/08/16546910589098db28d63eb5a2f0591b287e4190c0_thumbnail_900x.webp
"Women Leopard Pattern Thong Sandals, Fashion Summer Flat Sandals",https://us.shein.com/Women-Leopard-Pattern-Thong-Sandals-Fashion-Summer-Flat-Sandals-p-13958590.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,8.9,11.2,0.0,Multicolor,N/A,1000+, sx2206152658525627,//img.ltwebstatic.com/images3_pi/2023/03/19/1679235017b90f26e000c639d1de64561ddf29523a_thumbnail_900x.webp
"Women's Fashionable Casual Sports Shoes, Comfortable For Outdoor Activities",https://us.shein.com/Women-s-Fashionable-Casual-Sports-Shoes-Comfortable-For-Outdoor-Activities-p-20015622.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,12.26,21.0,0.0,White,N/A,500+, sx2307091278158839,//img.ltwebstatic.com/images3_pi/2023/07/10/1688957960e70ad14f344dc35a9e596452e77b5add_thumbnail_900x.webp
"Fashionable Party Style Wedding Shoes, Ladies' High Heeled Waterproof Platform Shoes With Faux Pearl Decor, Chunky Heel, Square Toe Design",https://us.shein.com/Fashionable-Party-Style-Wedding-Shoes-Ladies-High-Heeled-Waterproof-Platform-Shoes-With-Faux-Pearl-Decor-Chunky-Heel-Square-Toe-Design-p-25880485.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.5,26.4,0.0,White,N/A,81, sx2310292762112279,//img.ltwebstatic.com/images3_pi/2023/11/02/fb/169894058430a2ab6bd5d39926d9f5bcc0e8f63d5d_thumbnail_900x.webp
Metallic Striped Pattern Slide Sandals,https://us.shein.com/Metallic-Striped-Pattern-Slide-Sandals-p-12512487.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,11.9,15.0,0.0,N/A,N/A,100+, sx2212098262225745,//img.ltwebstatic.com/images3_pi/2022/12/16/16711776013cbb799a4a18c86a56f773113167a5d8_thumbnail_900x.webp
CUCCOO SZL Woman Shoes Clear Strap Elegant Strappy Wedge Rose Gold Sandals For Summer,https://us.shein.com/CUCCOO-SZL-Woman-Shoes-Clear-Strap-Elegant-Strappy-Wedge-Rose-Gold-Sandals-For-Summer-p-13396232.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,23.75,25.0,0.0,Rose Gold,N/A,1000+, sx2212284274263837,//img.ltwebstatic.com/images3_pi/2023/04/08/1680916759c39d5e7b48fee12efaeabfa75f6847c4_thumbnail_900x.webp
"Women's White High Heel Slippers, Chunky Transparent Strap Open Toe Sandals, Soft Leather, Stylish And Comfortable Heels, Best For Leg Lengthening And Elongating",https://us.shein.com/Women-s-White-High-Heel-Slippers-Chunky-Transparent-Strap-Open-Toe-Sandals-Soft-Leather-Stylish-And-Comfortable-Heels-Best-For-Leg-Lengthening-And-Elongating-p-22061058.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.3,24.3,0.0,White,N/A,1000+, sx2302085003553263,//img.ltwebstatic.com/images3_pi/2023/08/24/4c/169288363506085039e3660e79872d3d5139f4ccf2_thumbnail_900x.webp
Versatile Women's Mesh Flat Sneakers With Casual Round Toe And Lace Up Design,https://us.shein.com/Versatile-Women-s-Mesh-Flat-Sneakers-With-Casual-Round-Toe-And-Lace-Up-Design-p-33333924.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,13.97,22.8,0.0,N/A,N/A,6, sx2404047250347641,//img.ltwebstatic.com/images3_spmp/2024/04/04/31/17122035374f7aa044d5fcd219d0989ce48f3870b1_thumbnail_900x.webp
Fashionable Black Patent Leather High Heels With Pointed Toe And Decorated Buckle For Women,https://us.shein.com/Fashionable-Black-Patent-Leather-High-Heels-With-Pointed-Toe-And-Decorated-Buckle-For-Women-p-33149481.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.3,26.2,0.0,Black,N/A,3, sx2404090336144521,//img.ltwebstatic.com/images3_pi/2024/04/10/43/171267982344e6564806b12351843ecc8315569e07_thumbnail_900x.webp
CUCCOO CHICEST Women's High Heel Sandals For Summer Graduation Heels Prom Heels,https://us.shein.com/CUCCOO-CHICEST-Women-s-High-Heel-Sandals-For-Summer-Graduation-Heels-Prom-Heels-p-28214443.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.06,23.8,0.0,White,N/A,100+, sx2312110949916764,//img.ltwebstatic.com/images3_pi/2023/12/26/60/17035702496672fdd265265077f04225e604efdacb_thumbnail_900x.webp
Women's Fashionable Vintage Autumn Embroidered Western Cowboy Boots,https://us.shein.com/Women-s-Fashionable-Vintage-Autumn-Embroidered-Western-Cowboy-Boots-p-23054795.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,35.9,44.9,0.0,Black,N/A,100+, sx2308233658517330,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women Minimalist Slingbacks, Artificial Leather Chunky Heeled Elegant Pumps",https://us.shein.com/Women-Minimalist-Slingbacks-Artificial-Leather-Chunky-Heeled-Elegant-Pumps-p-13801861.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.74,27.6,0.0,Apricot,N/A,100+, sx2303101137395810,//img.ltwebstatic.com/images3_pi/2023/03/13/1678694696dcfda4d5e32c718fb65aeea421df6678_thumbnail_900x.webp
CUCCOO CHICEST Fashionable Women's High Heel Shoes,https://us.shein.com/CUCCOO-CHICEST-Fashionable-Women-s-High-Heel-Shoes-p-28144993.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,23.6,29.2,0.0,Hot Pink,N/A,23, sx2309252242631213,//img.ltwebstatic.com/images3_pi/2023/12/22/81/170323589057fae92c9be8e6f61b479d14cffc35aa_thumbnail_900x.webp
Bohemian Style Beaded Flat Sandals Suitable For Outside Wearing,https://us.shein.com/Bohemian-Style-Beaded-Flat-Sandals-Suitable-For-Outside-Wearing-p-31538856.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.1,17.7,0.0,Beige,N/A,1000+, sx2303029495931760,//img.ltwebstatic.com/images3_pi/2024/03/14/1d/1710430202c47cc33fbaccf7a886c1b1c48aa4036a_thumbnail_900x.webp
"Casual Outdoors Comfy Sandals for Women, Twin Strap Plain Artificial Leather Open Toe Ankle Strap Sandals",https://us.shein.com/Casual-Outdoors-Comfy-Sandals-for-Women-Twin-Strap-Plain-Artificial-Leather-Open-Toe-Ankle-Strap-Sandals-p-11127253.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,6.21,12.8,0.0,Brown,N/A,1000+, sx2207252766838478,//img.ltwebstatic.com/images3_pi/2022/07/25/16587412350e200edb84037188e1a699efd22ad8ef_thumbnail_900x.webp
Women Slide Sandals Espadrille Platform Shoes,https://us.shein.com/Women-Slide-Sandals-Espadrille-Platform-Shoes-p-10370831.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,22.3,28.1,0.0,Apricot,N/A,1000+, sx2204191343703717,//img.ltwebstatic.com/images3_pi/2022/04/22/1650608670789cc8f8f68dc11dff5a9ab4f009d0f7_thumbnail_900x.webp
"Women Minimalist Chunky Heeled Ankle Strap Sandals, Elegant Summer Heeled Sandals",https://us.shein.com/Women-Minimalist-Chunky-Heeled-Ankle-Strap-Sandals-Elegant-Summer-Heeled-Sandals-p-14565530.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.6,23.5,0.0,White,N/A,500+, sx2304037944022723,//img.ltwebstatic.com/images3_pi/2023/04/06/16807874195f93ced3e5d8952594f2d2a8f4476224_thumbnail_900x.webp
"Elegant Slingback Wedge Sandals For Women, Ruched Detail Flatform Sandals",https://us.shein.com/Elegant-Slingback-Wedge-Sandals-For-Women-Ruched-Detail-Flatform-Sandals-p-15427695.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.0,26.4,0.0,Black,N/A,1000+, sx2302132785575982,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Metallic Point Toe Stiletto Heeled Court Pumps, Gold Party Solid Color High Heel Shoes",https://us.shein.com/Metallic-Point-Toe-Stiletto-Heeled-Court-Pumps-Gold-Party-Solid-Color-High-Heel-Shoes-p-6100912.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,23.9,29.4,0.0,Gold,N/A,1000+, sx2110168608275879,//img.ltwebstatic.com/images3_pi/2022/07/13/16577131449ff2ad370cb658cafef3d55d16af3e7c_thumbnail_900x.webp
Women's High Heels,https://us.shein.com/Women-s-High-Heels-p-23714830.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,20.2,25.4,0.0,Black,N/A,1000+, sx2211065413377946,//img.ltwebstatic.com/images3_pi/2023/09/26/79/16956594041202d1052e47816c771d97cc7e5950d8_thumbnail_900x.webp
New Sweet Roman Style Pearl Beaded White Flat Beach Sandals,https://us.shein.com/New-Sweet-Roman-Style-Pearl-Beaded-White-Flat-Beach-Sandals-p-28182642.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,10.8,13.6,0.0,White,N/A,100+, sx2312220676990666,//img.ltwebstatic.com/images3_pi/2023/12/26/ff/1703522670c40d95f65e0c443712cd05d337b3d860_thumbnail_900x.webp
2024 New Shoes For Women Lace-Up Flat-Soled Outdoor Comfortable Sneakers Fashionable Casual Splicing Love White Shoes Black And White Student Shoes Women Flat Shoes,https://us.shein.com/2024-New-Shoes-For-Women-Lace-Up-Flat-Soled-Outdoor-Comfortable-Sneakers-Fashionable-Casual-Splicing-Love-White-Shoes-Black-And-White-Student-Shoes-Women-Flat-Shoes-p-17393798.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.16,28.5,0.0,N/A,N/A,500+, sx2306063710385292,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
Women's Comfortable Round Toe Mary Jane Flats With Buckle Strap For Spring And Autumn,https://us.shein.com/Women-s-Comfortable-Round-Toe-Mary-Jane-Flats-With-Buckle-Strap-For-Spring-And-Autumn-p-25377684.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,8.16,14.2,0.0,Black,N/A,100+, sx2310160504059039,//img.ltwebstatic.com/images3_pi/2023/10/25/fd/169824312579b4d736fca0cfa408e49bf59cfb68ec_thumbnail_900x.webp
Women's Summer New Style Thick Heel Anti-skid Fashionable & Versatile & Fairy Style & French Gentle High Heel Sandals,https://us.shein.com/Women-s-Summer-New-Style-Thick-Heel-Anti-skid-Fashionable-Versatile-Fairy-Style-French-Gentle-High-Heel-Sandals-p-26932916.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,15.1,19.0,0.0,Beige,N/A,1000+, sx2203263851312616,//img.ltwebstatic.com/images3_pi/2023/11/28/2d/17011756037f2daca5fe23d2eb013e3381430c2e5a_thumbnail_900x.webp
"Women Minimalist Espadrille Ankle Strap Wedge Sandals, Vacation Summer Faux Suede Sandals",https://us.shein.com/Women-Minimalist-Espadrille-Ankle-Strap-Wedge-Sandals-Vacation-Summer-Faux-Suede-Sandals-p-15000658.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.8,27.5,0.0,Apricot,N/A,100+, sx2304164542974141,//img.ltwebstatic.com/images3_pi/2023/04/18/1681831158e10241885870831e6aa40c68af393b56_thumbnail_900x.webp
Women's Apricot-colored Square-toed Sandals With Open-toe & Stiletto Heel & Party Style & Simple & Comfortable & Fashionable & Leg Elongating & Whitening Effect,https://us.shein.com/Women-s-Apricot-colored-Square-toed-Sandals-With-Open-toe-Stiletto-Heel-Party-Style-Simple-Comfortable-Fashionable-Leg-Elongating-Whitening-Effect-p-21439498.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.7,24.8,0.0,Apricot,N/A,1000+, sx2305088978811014,//img.ltwebstatic.com/images3_pi/2023/08/14/3a/1692009517fd08d0186d8c9834f4fe97074a326957_thumbnail_900x.webp
Women's Red Patent Mary Jane High Heel Pumps,https://us.shein.com/Women-s-Red-Patent-Mary-Jane-High-Heel-Pumps-p-23532423.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.8,24.3,0.0,Burgundy,N/A,100+, sx2305304174809198,//img.ltwebstatic.com/images3_pi/2023/09/21/01/1695278908670e25e6c6bb1b20c6dd964469caaa84_thumbnail_900x.webp
"Women Beige Knot Detail Sandals, Open Toe Ankle Strap Wedge Sandals For Vacation",https://us.shein.com/Women-Beige-Knot-Detail-Sandals-Open-Toe-Ankle-Strap-Wedge-Sandals-For-Vacation-p-13050936.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,26.5,33.4,0.0,Apricot,N/A,500+, sx2302072818888628,//img.ltwebstatic.com/images3_pi/2023/03/13/1678688518c759e6d46399ad8c8de8fdd2b054b2c1_thumbnail_900x.webp
"Women's Flat Hollow Out Roman Sandals With Metallic Straps, Slip-Resistant, Breathable, Golden",https://us.shein.com/Women-s-Flat-Hollow-Out-Roman-Sandals-With-Metallic-Straps-Slip-Resistant-Breathable-Golden-p-31869937.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.0,21.8,0.0,Gold,N/A,1000+, sW210610110015155,//img.ltwebstatic.com/images3_pi/2024/03/18/14/17107506119da89ba0daa05dfad55936cd7f46d984_thumbnail_900x.webp
"Women Chain Decor Wedge Slide Sandals, Fashion Black Sandals",https://us.shein.com/Women-Chain-Decor-Wedge-Slide-Sandals-Fashion-Black-Sandals-p-16840073.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.9,18.8,0.0,Black and White,N/A,500+, sx2302223133199111,//img.ltwebstatic.com/images3_pi/2023/05/26/1685102831cd7fb606514feeb03b9b22b86f3230fb_thumbnail_900x.webp
"Women'S Champagne Gold High-Heel Sandals With Open Toe, Sexy And Comfortable For Party, Simple And Fashionable. Comfortable And Easy To Wear, Can Make Legs Look Longer",https://us.shein.com/Women-S-Champagne-Gold-High-Heel-Sandals-With-Open-Toe-Sexy-And-Comfortable-For-Party-Simple-And-Fashionable-Comfortable-And-Easy-To-Wear-Can-Make-Legs-Look-Longer-p-28823362.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.5,24.5,0.0,N/A,N/A,8, sx2312311214933913,//img.ltwebstatic.com/images3_pi/2024/01/09/08/17047311828a3581e80df5edf1571842a32a113278_thumbnail_900x.webp
"Black And White Round Toe Flats With Gold Chain Decoration, Slouchy Loafers, Vintage PU Leather, Elegant British Style, 2024 New Spring/Summer Collection, Shallow Mouth Slip-On Flats With Metal Buckle, Soft And Comfortable Sole, Suitable For Work And Daily Wear",https://us.shein.com/Black-And-White-Round-Toe-Flats-With-Gold-Chain-Decoration-Slouchy-Loafers-Vintage-PU-Leather-Elegant-British-Style-2024-New-Spring-Summer-Collection-Shallow-Mouth-Slip-On-Flats-With-Metal-Buckle-Soft-And-Comfortable-Sole-Suitable-For-Work-And-Daily-Wear-p-32920700.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,12.8,15.5,0.0,White,N/A,18, sx2403316438607265,//img.ltwebstatic.com/images3_spmp/2024/04/12/2b/1712906973e053ce27fcd4b14f78ffff14c3d3dbd0_thumbnail_900x.webp
"Fashionable Women's Open Toe High Heels With Rear Zipper Closure And Cutout Design, Plus Size, Summer",https://us.shein.com/Fashionable-Women-s-Open-Toe-High-Heels-With-Rear-Zipper-Closure-And-Cutout-Design-Plus-Size-Summer-p-20678971.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.9,18.3,0.0,N/A,N/A,100+, sx2307310570177312,//img.ltwebstatic.com/images3_pi/2023/08/01/16908814484f02dfb08d06c36a63ddd6ff17f70b50_thumbnail_900x.webp
"Women Graphic Stiletto Heeled Sandals, Glamorous Summer Glitter Mule Sandals",https://us.shein.com/Women-Graphic-Stiletto-Heeled-Sandals-Glamorous-Summer-Glitter-Mule-Sandals-p-17616464.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.2,20.4,0.0,Multicolor,N/A,1000+, sx2206024774761260,//img.ltwebstatic.com/images3_pi/2023/06/09/1686305463de110ee7470107fd915929b1773c904f_thumbnail_900x.webp
Square Buckle Striped Women's Flat Shoes,https://us.shein.com/Square-Buckle-Striped-Women-s-Flat-Shoes-p-21847378.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.79,18.1,0.0,Multicolor,N/A,1000+, sx2308207032624364,//img.ltwebstatic.com/images3_pi/2023/08/21/4c/1692622363edb954a73d1e9292f42eb6e2292dd481_thumbnail_900x.webp
"Women's Champagne Metallic Texture Open Toe Square Toe Slides, Summer Shiny Rhinestone Decoration Muller Shoes For Fashionable Party & Banquet, With Pvc Transparent Strap, High Clear Chunky Heels, Suitable For Both Indoor And Outdoor Wear",https://us.shein.com/Women-s-Champagne-Metallic-Texture-Open-Toe-Square-Toe-Slides-Summer-Shiny-Rhinestone-Decoration-Muller-Shoes-For-Fashionable-Party-Banquet-With-Pvc-Transparent-Strap-High-Clear-Chunky-Heels-Suitable-For-Both-Indoor-And-Outdoor-Wear-p-25246793.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.19,25.9,0.0,Champagne,N/A,100+, sx2310034747982009,//img.ltwebstatic.com/images3_pi/2023/10/24/0c/1698078999a7dd3550b4535ccb4500d1fbe41bf3cf_thumbnail_900x.webp
"Women Bow Decor Slide Sandals, Fashion Summer Flat Sandals",https://us.shein.com/Women-Bow-Decor-Slide-Sandals-Fashion-Summer-Flat-Sandals-p-16748382.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,10.4,13.1,0.0,Black,N/A,1000+, sx2305242410885455,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women Minimalist Point Toe Chunky Heeled Mule Pumps, Elegant Black Pumps",https://us.shein.com/Women-Minimalist-Point-Toe-Chunky-Heeled-Mule-Pumps-Elegant-Black-Pumps-p-16564111.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.3,26.1,0.0,Black,N/A,100+, sx2302057328020690,//img.ltwebstatic.com/images3_pi/2023/05/22/16847394523dde54e3559b262f4ffb60c110e54041_thumbnail_900x.webp
